sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
649,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
650,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,2.4e-05,open_leafless,1.4e-05,open_leafless,0.0,open_leafless,4e-06
651,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
652,open_leafless,open_leafless,,open_leafless,0.001062,open_leafless,0.128392,open_leafless,0.023151,open_leafless,0.004752,open_leafless,0.000673,open_leafless,0.002487
653,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1.7e-05,open_leafless,1e-06,open_leafless,9.1e-05,open_leafless,6e-06
654,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.001058,open_leafless,0.0,open_leafless,6e-06
655,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
656,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
657,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
658,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
659,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
660,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
661,open_leafless,open_leafless,,open_leafless,3.3e-05,open_leafless,6e-06,open_leafless,0.0,open_leafless,1.5e-05,open_leafless,1e-06,open_leafless,0.0
662,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1.3e-05,open_leafless,6e-06,open_leafless,1e-06,open_leafless,9.2e-05
663,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
664,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,0.0,open_leafless,3.3e-05,open_leafless,0.000132,open_leafless,3.1e-05,open_leafless,1.2e-05
665,open_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
666,open_leafless,sparse_leafless,,sparse_leafless,0.000489,sparse_leafless,0.217525,sparse_leafless,0.051518,sparse_leafless,0.101515,sparse_leafless,0.040458,sparse_leafless,0.215134
667,open_leafless,open_leafless,,open_leafless,0.056567,open_leafless,0.135296,open_leafless,0.009476,open_leafless,0.091169,open_leafless,0.043657,open_leafless,0.059306
668,open_leafless,open_leafless,,open_leafless,0.001054,open_leafless,0.038016,open_leafless,0.165796,open_leafless,0.126259,open_leafless,0.177428,open_leafless,0.089767
669,open_leafless,sparse_leafless,,open_leafless,0.009088,open_leafless,0.249636,open_leafless,0.622555,open_leafless,0.385851,open_leafless,0.262222,open_leafless,0.24013
670,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
671,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0
672,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
673,open_leafless,open_leafless,,open_leafless,6e-05,open_leafless,5.9e-05,open_leafless,0.001822,open_leafless,0.012373,open_leafless,0.000928,open_leafless,0.002545
674,open_leafless,open_leafless,,open_leafless,2.7e-05,open_leafless,0.004347,open_leafless,0.014526,open_leafless,0.001317,open_leafless,0.048476,open_leafless,0.01292
675,open_snow,open_snow,,open_snow,0.0,open_snow,2e-06,open_snow,2.2e-05,open_snow,1e-06,open_snow,5.3e-05,open_snow,5.5e-05
676,open_snow,open_snow,,open_snow,0.0,open_snow,0.000105,open_snow,1e-06,open_snow,0.001646,open_snow,8.7e-05,open_snow,0.000611
677,open_snow,open_snow,,open_snow,0.0,open_snow,8.9e-05,open_snow,0.000305,open_snow,5.8e-05,open_snow,0.000567,open_snow,0.003235
678,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,1e-06,open_snow,0.0,open_snow,3e-06,open_snow,4e-06
679,open_snow,sparse_snow,,sparse_snow,3.6e-05,sparse_snow,0.024874,sparse_snow,0.564615,sparse_snow,0.377697,sparse_snow,0.354524,sparse_snow,0.154126
680,open_snow,sparse_snow,,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0,sparse_snow,0.0
681,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
682,open_snow,open_snow,,open_snow,0.0,open_snow,1e-06,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
683,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,6e-06,open_snow,0.0
684,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,2e-06,open_snow,0.0,open_snow,5e-06
685,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
686,open_snow,open_snow,,open_snow,1e-06,open_snow,0.0,open_snow,5e-06,open_snow,7.3e-05,open_snow,3e-06,open_snow,3e-06
687,open_snow,open_snow,,open_snow,0.0,open_snow,9e-06,open_snow,2e-05,open_snow,8e-05,open_snow,4.4e-05,open_snow,2e-06
688,open_snow,open_snow,,open_snow,3e-06,open_snow,4e-06,open_snow,1e-06,open_snow,2e-06,open_snow,3e-06,open_snow,9e-06
689,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
690,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
691,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
692,open_snow,open_snow,,open_snow,4e-06,open_snow,1e-06,open_snow,0.000128,open_snow,6e-06,open_snow,1e-06,open_snow,1e-06
693,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
694,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
695,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
696,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
697,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
698,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
699,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
700,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
701,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
702,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
703,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
704,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
705,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
706,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
707,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
708,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
709,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
710,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
711,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
712,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
713,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
714,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
715,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
716,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
717,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
718,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
719,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
720,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
721,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
722,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
723,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
724,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
725,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
726,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06,open_snow,0.0
727,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
728,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
729,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
730,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
731,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
732,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
733,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,2e-06,open_snow,0.0,open_snow,0.0
734,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
735,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
736,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
737,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
738,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
739,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
740,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
741,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06
742,open_snow,open_snow,,open_snow,8e-06,open_snow,7.2e-05,open_snow,0.009888,open_snow,0.002215,open_snow,0.026626,open_snow,0.012341
743,open_snow,open_snow,,open_snow,1e-06,open_snow,0.0,open_snow,3.4e-05,open_snow,7e-06,open_snow,1e-06,open_snow,1.7e-05
744,open_snow,open_snow,,open_snow,5.5e-05,open_snow,1e-06,open_snow,1.2e-05,open_snow,1.9e-05,open_snow,5e-05,open_snow,4.6e-05
745,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06
746,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
747,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
748,open_snow,open_snow,,open_snow,2e-06,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06,open_snow,0.0
749,open_snow,open_snow,,open_snow,0.000488,open_snow,0.016944,open_snow,0.04256,open_snow,0.003308,open_snow,0.008966,open_snow,0.010521
750,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
751,open_snow,open_snow,,open_snow,0.0,open_snow,0.000329,open_snow,3.4e-05,open_snow,9e-06,open_snow,0.000394,open_snow,0.000371
752,open_snow,open_snow,,open_snow,1e-06,open_snow,2e-06,open_snow,1e-05,open_snow,4e-06,open_snow,4e-06,open_snow,6e-06
753,open_snow,open_snow,,open_snow,0.0,open_snow,1.7e-05,open_snow,1e-06,open_snow,1e-06,open_snow,2e-06,open_snow,0.000721
754,open_snow,sparse_snow,,sparse_snow,1.5e-05,sparse_snow,0.0,sparse_snow,1e-06,sparse_snow,1e-05,sparse_snow,2e-06,sparse_snow,6.4e-05
755,sparse,sparse,,sparse,1e-05,sparse,7e-06,sparse,0.002109,sparse,5e-06,sparse,0.000304,sparse,7e-06
756,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
757,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
758,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
759,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
760,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
761,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
762,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
763,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
764,sparse,sparse,,sparse,0.0,sparse,1e-06,sparse,0.0,sparse,0.0,sparse,4e-06,sparse,0.0
765,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
766,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
767,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
768,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
769,sparse,open,,open,0.094917,open,0.003713,open,0.005584,open,0.011155,open,0.002656,open,0.002756
770,sparse,sparse,,sparse,2.1e-05,sparse,0.000569,sparse,0.000339,sparse,0.000152,sparse,0.000146,sparse,0.000154
771,sparse,sparse,,sparse,6.8e-05,sparse,0.00033,sparse,0.012761,sparse,0.000368,sparse,0.002047,sparse,0.001374
772,sparse,sparse,,sparse,0.161072,sparse,0.018314,sparse,0.126062,sparse,0.167938,sparse,0.215799,sparse,0.205005
773,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
774,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
775,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
776,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
777,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
778,sparse,dense,,dense,0.002847,dense,0.000461,dense,0.002971,dense,0.004752,dense,0.014663,dense,0.119824
779,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,2e-06,sparse,3e-06
780,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
781,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,8e-06,sparse,1e-06,sparse,3e-06,sparse,2e-06
782,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
783,sparse,sparse,,sparse,0.0,sparse,2e-06,sparse,1e-06,sparse,1e-06,sparse,1e-06,sparse,0.0
784,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
785,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
786,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
787,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
788,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
789,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
790,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
791,sparse,dense,,sparse,0.119528,sparse,0.041275,sparse,0.155814,sparse,0.31264,sparse,0.066751,sparse,0.12426
792,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
793,sparse,sparse,,sparse,0.010326,sparse,0.002528,sparse,0.069703,sparse,0.042735,sparse,0.014292,sparse,0.098277
794,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
795,sparse,sparse,,sparse,3e-06,sparse,1e-06,sparse,2.5e-05,sparse,2.1e-05,sparse,6.6e-05,sparse,2.9e-05
796,sparse,sparse,,sparse,0.0,sparse,2e-06,sparse,0.0,sparse,1e-06,sparse,0.0,sparse,0.0
797,sparse,sparse,,sparse,0.0,sparse,5.5e-05,sparse,0.000326,sparse,1.6e-05,sparse,2e-05,sparse,1.1e-05
798,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
799,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
800,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
801,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
802,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0
803,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
804,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
805,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
806,sparse,sparse,,sparse,0.0,sparse,3e-06,sparse,0.0,sparse,1e-06,sparse,1e-06,sparse,1e-06
807,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
808,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
809,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
810,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
811,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
812,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
813,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
814,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
815,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
816,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
817,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
818,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
819,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
820,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
821,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
822,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
823,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
824,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
825,sparse,open,,open,1e-06,open,0.0,open,1e-06,open,0.000159,open,2.9e-05,open,0.000107
826,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
827,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
828,sparse,sparse,,sparse,0.0,sparse,2e-06,sparse,0.0,sparse,8e-06,sparse,2e-06,sparse,0.000181
829,sparse,sparse,,sparse,2.8e-05,sparse,0.000915,sparse,0.001747,sparse,0.003766,sparse,0.000114,sparse,0.00056
830,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
831,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
832,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
833,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
834,sparse,dense,,dense,0.505278,sparse,0.003264,sparse,1.0,sparse,0.236401,sparse,0.320917,sparse,0.350557
835,sparse,sparse_leafless,,sparse_leafless,0.758999,open,0.00011,open,0.963347,open,1.0,open,1.0,open,1.0
836,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
837,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
838,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
839,sparse,sparse,,sparse,0.011542,sparse,0.002551,sparse,0.0897,sparse,0.071389,sparse,0.161701,sparse,0.082029
840,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
841,sparse,sparse,,sparse,0.0,sparse,1.9e-05,sparse,1e-06,sparse,0.0,sparse,1e-06,sparse,8.1e-05
842,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
843,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
844,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
845,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
846,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
847,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
848,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
849,sparse,sparse,,sparse,1e-06,sparse,0.000455,sparse,0.009216,sparse,0.000147,sparse,0.000851,sparse,0.019655
850,sparse,sparse,,sparse,2e-05,sparse,3e-06,sparse,0.000417,sparse,2.4e-05,sparse,0.001378,sparse,2.8e-05
851,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
852,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
853,sparse,open,,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0
854,sparse,sparse,,sparse,1.2e-05,sparse,0.000115,sparse,0.000169,sparse,0.005755,sparse,0.000501,sparse,0.00028
855,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
856,sparse,sparse,,sparse,2e-06,sparse,1e-06,sparse,2.1e-05,sparse,7e-06,sparse,2e-06,sparse,1e-05
857,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
858,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
