sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
662,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,7e-06,open_leafless,7e-06,open_leafless,2e-06
663,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,7e-06
664,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
665,open_leafless,sparse_leafless,,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0,sparse_leafless,0.0
666,open_leafless,open_leafless,,open_leafless,0.000325,open_leafless,0.000213,open_leafless,0.002808,open_leafless,0.000992,open_leafless,0.005105,open_leafless,0.0135
667,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
668,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
669,open_leafless,open_leafless,,open_leafless,0.000107,open_leafless,1.2e-05,open_leafless,0.000155,open_leafless,9.4e-05,open_leafless,0.000125,open_leafless,0.00066
670,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
671,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
672,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
673,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,8e-06
674,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,5e-06,open_leafless,1.8e-05,open_leafless,3e-06,open_leafless,0.000127,open_leafless,7e-06
675,open_snow,sparse,,sparse,0.027756,sparse,0.910567,sparse,0.532277,open,0.86337,open,0.978731,sparse,0.756171
676,open_snow,sparse,,open,0.123108,sparse,1.0,open,0.545732,sparse,0.66508,open,0.955794,open,0.790982
677,open_snow,sparse,,open,0.480916,open,0.780594,sparse,0.526564,sparse,0.485523,sparse,0.844591,open,0.784255
678,open_snow,sparse,,sparse,0.006651,sparse,0.360438,open,1.0,open,0.818539,open,0.933151,sparse,1.0
679,open_snow,open_snow,,open_snow,5.8e-05,open_snow,6.7e-05,open_snow,0.000351,open_snow,0.003053,open_snow,0.001686,open_snow,0.001734
680,open_snow,sparse_snow,,sparse_snow,0.000558,sparse_snow,0.004137,sparse_snow,0.004804,sparse_snow,0.036497,sparse_snow,0.006419,sparse_snow,0.00777
681,open_snow,sparse,,open,1.0,sparse,0.507991,sparse,0.015129,sparse,1.0,sparse,1.0,sparse,0.778816
682,open_snow,open,,open,0.173798,sparse,0.855573,sparse,0.477476,sparse,0.979285,open,0.935362,sparse,0.63364
683,open_snow,sparse,,open,0.301012,sparse,0.590731,open,0.582297,sparse,0.724975,sparse,0.848929,open,0.762725
684,open_snow,open_snow,,open_snow,1.1e-05,open_snow,1e-06,open_snow,0.0,open_snow,1e-05,open_snow,1e-06,open_snow,4e-06
685,open_snow,open_snow,,open_snow,0.0,open_snow,3e-06,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06
686,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,1e-06,open_snow,0.0,open_snow,0.0
687,open_snow,open,,sparse,0.347023,sparse,0.920366,open,3.6e-05,sparse,0.789595,open,0.881437,open,0.581234
688,open_snow,sparse,,open,0.009543,open,0.666932,sparse,0.528326,sparse,0.948346,open,0.995413,open,0.716567
689,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
690,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
691,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
692,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
693,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
694,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
695,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
696,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
697,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
698,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
699,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
700,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
701,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
702,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
703,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
704,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
705,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
706,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
707,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
708,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
709,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
710,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
711,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
712,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
713,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
714,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
715,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
716,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
717,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
718,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
719,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
720,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
721,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
722,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
723,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
724,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
725,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
726,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
727,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
728,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
729,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
730,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
731,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
732,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
733,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
734,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
735,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
736,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
737,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
738,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
739,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
740,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
741,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
742,open_snow,sparse_snow,,open_snow,0.011823,sparse_snow,0.027477,sparse_snow,0.057445,sparse_snow,0.050394,sparse_snow,0.231209,sparse_snow,0.188593
743,open_snow,open_snow,,open_snow,0.000534,open_snow,0.001716,open_snow,0.00034,open_snow,0.001415,open_snow,0.005838,open_snow,0.00105
744,open_snow,open_snow,,open_snow,9.7e-05,open_snow,0.002356,open_snow,0.025806,open_snow,0.022201,open_snow,0.007049,open_snow,0.130733
745,open_snow,open_snow,,open_snow,0.0,open_snow,5.2e-05,open_snow,1.8e-05,open_snow,6.3e-05,open_snow,4e-06,open_snow,2.2e-05
746,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
747,open_snow,open_snow,,open_snow,0.0,open_snow,1e-06,open_snow,1e-06,open_snow,2e-06,open_snow,9e-06,open_snow,1e-05
748,open_snow,open_snow,,open_snow,2e-06,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,2e-06,open_snow,1e-06
749,open_snow,open_snow,,open_snow,0.0,open_snow,0.00023,open_snow,0.00054,open_snow,0.003193,open_snow,4.4e-05,open_snow,7.5e-05
750,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
751,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
752,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
753,open_snow,open_snow,,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0,open_snow,0.0
754,open_snow,sparse_snow,,sparse_snow,0.0,sparse_snow,7.2e-05,sparse_snow,1.4e-05,sparse_snow,9e-06,sparse_snow,2e-05,sparse_snow,5.1e-05
755,sparse,sparse,,sparse,1e-06,sparse,0.000308,sparse,0.000227,sparse,6e-06,sparse,2.2e-05,sparse,1.9e-05
756,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
757,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
758,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
759,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
760,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
761,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
762,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
763,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
764,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
765,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
766,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
767,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
768,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
769,sparse,sparse,,sparse,0.00496,sparse,0.005688,sparse,0.019626,sparse,0.011305,sparse,0.022145,sparse,0.032316
770,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
771,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
772,sparse,sparse,,sparse,0.0,sparse,7e-06,sparse,1.7e-05,sparse,4.9e-05,sparse,3.6e-05,sparse,0.0001
773,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
774,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
775,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
776,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
777,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
778,sparse,dense,,open,0.280069,open,0.033482,open,0.096594,open,0.262203,open,0.354643,open,0.292023
779,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
780,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,4e-06,sparse,1.1e-05,sparse,6e-06,sparse,4e-06
781,sparse,sparse,,sparse,4e-06,sparse,3e-06,sparse,5e-06,sparse,4e-06,sparse,1.5e-05,sparse,2e-06
782,sparse,open,,open,0.000379,open,1e-06,open,0.000493,open,0.053515,open,0.027538,open,0.002516
783,sparse,sparse,,open,0.153678,sparse,0.008973,open,0.321864,sparse,0.392182,sparse,0.597646,sparse,0.211741
784,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
785,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
786,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
787,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
788,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
789,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
790,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
791,sparse,sparse,,sparse,4.5e-05,sparse,0.0073,sparse,0.000434,sparse,0.000799,sparse,0.000181,sparse,0.000911
792,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
793,sparse,sparse,,sparse,0.004915,sparse,0.000743,sparse,0.013631,sparse,0.023244,sparse,0.1309,sparse,0.058815
794,sparse,sparse,,sparse,0.0,sparse,6e-06,sparse,5e-06,sparse,1.3e-05,sparse,4e-06,sparse,1e-06
795,sparse,sparse,,open,0.077712,sparse,0.102725,sparse,0.154847,sparse,0.206756,sparse,0.194674,sparse,0.093043
796,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
797,sparse,sparse,,sparse,0.0,sparse,2e-06,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
798,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
799,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
800,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
801,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
802,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
803,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
804,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
805,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
806,sparse,sparse,,sparse,0.306792,sparse,0.006091,sparse,0.042271,sparse,0.398485,sparse,0.03586,sparse,0.207049
807,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
808,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
809,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
810,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
811,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
812,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
813,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
814,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
815,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
816,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
817,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
818,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
819,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
820,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
821,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
822,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
823,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
824,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
825,sparse,open,,open,0.0,open,0.0,open,0.0,open,2e-06,open,5e-06,open,1e-06
826,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,2e-06,sparse,0.0,sparse,1e-06
827,sparse,sparse,,sparse,1.3e-05,sparse,5e-06,sparse,0.0,sparse,1e-06,sparse,3e-06,sparse,4.3e-05
828,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
829,sparse,open,,sparse,0.071275,open,0.121088,sparse,0.086906,open,0.112538,open,0.181783,sparse,0.109867
830,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
831,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
832,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
833,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
834,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
835,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
836,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
837,sparse,sparse,,sparse,0.0,sparse,1e-06,sparse,5e-06,sparse,5e-06,sparse,0.004138,sparse,5e-06
838,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,2e-06,sparse,0.0
839,sparse,sparse,,sparse,0.001324,sparse,0.019113,sparse,0.014659,sparse,0.029115,sparse,0.104382,sparse,0.042926
840,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
841,sparse,sparse,,sparse,5e-06,sparse,0.000478,sparse,1.3e-05,sparse,0.015562,sparse,3.7e-05,sparse,7.8e-05
842,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
843,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
844,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
845,sparse,sparse,,sparse,0.000674,sparse,0.002761,sparse,8.5e-05,sparse,0.000802,sparse,0.000609,sparse,0.000551
846,sparse,sparse,,sparse,0.003717,sparse,0.000466,sparse,0.000636,sparse,0.001738,sparse,0.000282,sparse,0.001865
847,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
848,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
849,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
850,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
851,sparse,sparse,,sparse,1e-06,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0,sparse,0.0
852,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
853,sparse,open,,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0
854,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
855,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,1.1e-05,sparse,6e-06,sparse,9e-06
856,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
857,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,6e-06,sparse,3e-06,sparse,2e-06
858,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
859,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
860,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,1e-06,sparse,0.0,sparse,0.0,sparse,0.0
861,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
862,sparse,open,,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0,open,0.0
863,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,4e-06,sparse,0.0,sparse,0.0
864,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
865,sparse,sparse,,sparse,0.0,sparse,1e-06,sparse,1e-06,sparse,1.3e-05,sparse,1e-05,sparse,6e-06
866,sparse,sparse,,sparse,0.000333,sparse,2e-06,sparse,4e-05,sparse,0.01022,sparse,0.000205,sparse,0.00447
867,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
868,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
869,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
870,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
871,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
872,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
873,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
874,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
875,sparse,sparse,,sparse,0.0,sparse,2e-06,sparse,0.0,sparse,1.2e-05,sparse,1.9e-05,sparse,0.000413
876,sparse,sparse,,sparse,7.8e-05,sparse,5e-06,sparse,6.2e-05,sparse,2.2e-05,sparse,1.4e-05,sparse,1e-05
877,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
878,sparse,sparse,,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0,sparse,0.0
