flight,frame,class_id,species,txt_x1,txt_y1,txt_x2,txt_y2,txt_h,txt_w
250,3870,10,Cervus elaphus (Red deer),133,229,180,271,42,47
250,3870,10,Cervus elaphus (Red deer),200,119,244,154,34,44
250,3870,10,Cervus elaphus (Red deer),106,191,145,230,39,38
250,3875,10,Cervus elaphus (Red deer),368,120,411,162,42,43
250,3875,10,Cervus elaphus (Red deer),200,130,243,165,35,43
250,3875,10,Cervus elaphus (Red deer),194,190,239,228,38,45
250,3875,10,Cervus elaphus (Red deer),350,100,385,132,32,34
250,3875,10,Cervus elaphus (Red deer),136,245,179,284,39,43
250,3875,10,Cervus elaphus (Red deer),307,108,342,147,38,35
250,3880,10,Cervus elaphus (Red deer),368,136,409,174,37,40
250,3880,10,Cervus elaphus (Red deer),197,199,240,238,38,43
250,3880,10,Cervus elaphus (Red deer),202,142,243,177,34,40
250,3880,10,Cervus elaphus (Red deer),120,91,169,133,41,49
250,3880,10,Cervus elaphus (Red deer),137,256,180,295,38,42
250,3880,10,Cervus elaphus (Red deer),305,121,345,158,37,39
250,3880,10,Cervus elaphus (Red deer),349,111,385,144,32,35
250,3880,10,Cervus elaphus (Red deer),108,218,147,257,39,38
250,3884,10,Cervus elaphus (Red deer),366,146,410,186,40,43
250,3884,10,Cervus elaphus (Red deer),197,209,241,253,43,44
250,3884,10,Cervus elaphus (Red deer),136,268,178,307,39,42
250,3884,10,Cervus elaphus (Red deer),203,154,240,187,33,37
250,3884,10,Cervus elaphus (Red deer),107,227,148,268,40,41
250,3884,10,Cervus elaphus (Red deer),306,134,343,171,37,37
250,3884,10,Cervus elaphus (Red deer),119,103,170,144,41,50
250,3884,10,Cervus elaphus (Red deer),350,121,382,154,33,32
250,3891,10,Cervus elaphus (Red deer),365,161,412,206,44,47
250,3891,10,Cervus elaphus (Red deer),195,227,239,269,42,43
250,3891,10,Cervus elaphus (Red deer),349,139,385,171,31,36
250,3891,10,Cervus elaphus (Red deer),312,117,351,147,30,39
250,3891,10,Cervus elaphus (Red deer),136,284,181,322,38,45
250,3891,10,Cervus elaphus (Red deer),350,108,389,140,31,38
250,3891,10,Cervus elaphus (Red deer),306,147,343,187,39,37
250,3891,10,Cervus elaphus (Red deer),201,170,242,204,34,40
250,3891,10,Cervus elaphus (Red deer),109,244,149,285,40,39
250,3891,10,Cervus elaphus (Red deer),120,116,171,158,42,51
250,3902,10,Cervus elaphus (Red deer),389,116,430,156,40,40
250,3902,10,Cervus elaphus (Red deer),197,256,239,298,41,42
250,3902,10,Cervus elaphus (Red deer),312,144,355,176,31,43
250,3902,10,Cervus elaphus (Red deer),202,198,243,236,37,41
250,3902,10,Cervus elaphus (Red deer),364,187,413,235,47,49
250,3902,10,Cervus elaphus (Red deer),134,310,179,350,39,45
250,3902,10,Cervus elaphus (Red deer),118,141,173,187,46,55
250,3902,10,Cervus elaphus (Red deer),349,135,388,168,32,39
250,3902,10,Cervus elaphus (Red deer),308,177,344,214,37,35
250,3902,10,Cervus elaphus (Red deer),113,275,149,311,36,35
250,3912,10,Cervus elaphus (Red deer),198,284,241,321,37,42
250,3912,10,Cervus elaphus (Red deer),307,195,350,238,42,43
250,3912,10,Cervus elaphus (Red deer),390,140,432,182,42,42
250,3912,10,Cervus elaphus (Red deer),313,168,355,202,33,41
250,3912,10,Cervus elaphus (Red deer),207,223,247,260,36,40
250,3912,10,Cervus elaphus (Red deer),135,335,180,375,40,45
250,3912,10,Cervus elaphus (Red deer),120,166,176,213,47,55
250,3912,10,Cervus elaphus (Red deer),365,214,412,259,44,46
250,3912,10,Cervus elaphus (Red deer),335,118,375,154,35,39
250,3912,10,Cervus elaphus (Red deer),349,160,388,193,33,38
250,3912,10,Cervus elaphus (Red deer),349,193,385,225,31,35
250,3912,10,Cervus elaphus (Red deer),370,106,410,141,35,39
250,3912,10,Cervus elaphus (Red deer),114,297,151,334,36,37
250,3919,10,Cervus elaphus (Red deer),391,160,438,200,39,46
250,3919,10,Cervus elaphus (Red deer),365,234,412,278,43,46
250,3919,10,Cervus elaphus (Red deer),142,353,182,391,37,40
250,3919,10,Cervus elaphus (Red deer),370,123,410,161,38,39
250,3919,10,Cervus elaphus (Red deer),313,183,356,220,37,43
250,3919,10,Cervus elaphus (Red deer),197,301,242,344,42,45
250,3919,10,Cervus elaphus (Red deer),113,313,153,354,40,40
250,3919,10,Cervus elaphus (Red deer),209,241,246,276,35,37
250,3919,10,Cervus elaphus (Red deer),122,185,176,233,48,54
250,3919,10,Cervus elaphus (Red deer),352,209,389,245,35,36
250,3919,10,Cervus elaphus (Red deer),292,101,341,139,38,49
250,3919,10,Cervus elaphus (Red deer),339,102,370,140,38,30
250,3919,10,Cervus elaphus (Red deer),310,218,345,257,39,35
250,3919,10,Cervus elaphus (Red deer),334,135,375,174,38,40
250,3919,10,Cervus elaphus (Red deer),351,178,389,211,32,38
250,3936,15,Cervus elaphus (Red deer),114,120,162,163,43,47
250,3936,10,Cervus elaphus (Red deer),198,345,241,384,39,42
250,3936,10,Cervus elaphus (Red deer),393,203,437,243,39,43
250,3936,10,Cervus elaphus (Red deer),366,279,407,323,43,40
250,3936,10,Cervus elaphus (Red deer),140,396,184,436,40,44
250,3936,10,Cervus elaphus (Red deer),369,168,408,204,36,39
250,3936,10,Cervus elaphus (Red deer),336,143,378,186,43,42
250,3936,10,Cervus elaphus (Red deer),116,358,153,396,37,37
250,3936,10,Cervus elaphus (Red deer),123,229,177,276,46,54
250,3936,10,Cervus elaphus (Red deer),290,138,343,184,46,53
250,3936,10,Cervus elaphus (Red deer),315,229,353,262,32,38
250,3936,10,Cervus elaphus (Red deer),208,285,248,324,38,40
250,3936,10,Cervus elaphus (Red deer),350,256,386,288,32,35
250,3936,10,Cervus elaphus (Red deer),312,263,348,302,39,36
250,3936,10,Cervus elaphus (Red deer),336,180,376,218,38,40
250,3936,10,Cervus elaphus (Red deer),350,224,390,258,34,40
250,3966,10,Cervus elaphus (Red deer),389,282,433,319,37,43
250,3966,15,Cervus elaphus (Red deer),117,195,163,237,42,46
250,3966,10,Cervus elaphus (Red deer),203,417,244,453,36,40
250,3966,10,Cervus elaphus (Red deer),211,358,249,393,35,37
250,3966,10,Cervus elaphus (Red deer),316,304,354,337,33,38
250,3966,10,Cervus elaphus (Red deer),144,466,188,506,40,44
250,3966,10,Cervus elaphus (Red deer),292,213,346,261,48,53
250,3966,10,Cervus elaphus (Red deer),125,303,180,349,45,54
250,3966,10,Cervus elaphus (Red deer),338,220,377,263,42,39
250,3966,10,Cervus elaphus (Red deer),400,165,445,203,37,44
250,3966,10,Cervus elaphus (Red deer),368,243,408,279,35,39
250,3966,10,Cervus elaphus (Red deer),312,335,348,375,40,36
250,3966,10,Cervus elaphus (Red deer),335,252,381,290,38,45
250,3966,10,Cervus elaphus (Red deer),368,349,412,391,41,43
250,3966,10,Cervus elaphus (Red deer),351,328,388,362,33,36
250,3966,10,Cervus elaphus (Red deer),351,297,391,330,32,40
250,3966,10,Cervus elaphus (Red deer),116,427,155,469,42,39
250,4021,10,Cervus elaphus (Red deer),402,305,443,341,36,40
250,4021,10,Cervus elaphus (Red deer),357,224,399,272,48,42
250,4021,15,Cervus elaphus (Red deer),123,333,170,376,43,47
250,4021,10,Cervus elaphus (Red deer),370,483,410,524,41,39
250,4021,10,Cervus elaphus (Red deer),318,437,357,472,34,39
250,4021,10,Cervus elaphus (Red deer),338,354,380,400,45,42
250,4021,10,Cervus elaphus (Red deer),393,419,439,457,37,45
250,4021,10,Cervus elaphus (Red deer),208,545,249,588,42,41
250,4021,10,Cervus elaphus (Red deer),294,351,348,398,47,54
250,4021,10,Cervus elaphus (Red deer),211,492,254,528,36,43
250,4021,10,Cervus elaphus (Red deer),352,462,388,493,30,35
250,4021,10,Cervus elaphus (Red deer),311,466,354,509,42,43
250,4021,10,Cervus elaphus (Red deer),371,379,411,416,36,39
250,4021,10,Cervus elaphus (Red deer),131,438,185,483,44,53
250,4021,10,Cervus elaphus (Red deer),339,392,379,426,34,40
250,4021,10,Cervus elaphus (Red deer),354,431,391,464,33,37
250,4021,10,Cervus elaphus (Red deer),147,596,190,634,38,43
250,4021,10,Cervus elaphus (Red deer),127,562,166,598,36,39
250,4051,10,Cervus elaphus (Red deer),401,381,441,416,34,39
250,4051,10,Cervus elaphus (Red deer),339,430,378,473,43,39
250,4051,10,Cervus elaphus (Red deer),209,621,250,659,37,40
250,4051,10,Cervus elaphus (Red deer),213,562,253,598,36,39
250,4051,10,Cervus elaphus (Red deer),358,305,400,348,43,41
250,4051,10,Cervus elaphus (Red deer),295,427,346,474,46,51
250,4051,10,Cervus elaphus (Red deer),133,511,185,555,44,51
250,4051,10,Cervus elaphus (Red deer),314,539,349,579,40,35
250,4051,10,Cervus elaphus (Red deer),339,466,379,498,31,40
250,4051,10,Cervus elaphus (Red deer),149,667,194,704,37,45
250,4051,15,Cervus elaphus (Red deer),126,409,172,452,43,46
250,4051,10,Cervus elaphus (Red deer),319,513,361,544,31,41
250,4051,10,Cervus elaphus (Red deer),353,506,390,537,30,37
250,4051,10,Cervus elaphus (Red deer),372,453,412,489,35,39
250,4051,10,Cervus elaphus (Red deer),130,633,167,669,36,36
250,4111,10,Cervus elaphus (Red deer),359,443,401,486,43,41
250,4111,10,Cervus elaphus (Red deer),318,640,360,676,36,42
250,4111,15,Cervus elaphus (Red deer),133,542,178,589,47,45
250,4111,10,Cervus elaphus (Red deer),211,750,252,788,38,41
250,4111,10,Cervus elaphus (Red deer),216,694,256,730,36,40
250,4111,10,Cervus elaphus (Red deer),299,563,347,609,46,47
250,4111,10,Cervus elaphus (Red deer),155,792,199,831,39,43
250,4111,10,Cervus elaphus (Red deer),393,626,436,662,36,43
250,4111,10,Cervus elaphus (Red deer),352,665,388,697,32,36
250,4111,10,Cervus elaphus (Red deer),370,683,418,727,44,47
250,4111,10,Cervus elaphus (Red deer),140,643,192,688,45,52
250,4111,10,Cervus elaphus (Red deer),402,517,441,552,35,38
250,4111,10,Cervus elaphus (Red deer),314,673,350,710,36,35
250,4111,10,Cervus elaphus (Red deer),131,759,167,796,36,36
250,4111,10,Cervus elaphus (Red deer),373,588,410,622,33,37
250,4111,10,Cervus elaphus (Red deer),338,569,375,607,37,36
250,4111,10,Cervus elaphus (Red deer),340,601,380,633,32,40
250,4111,10,Cervus elaphus (Red deer),356,638,392,669,31,35
250,4181,10,Cervus elaphus (Red deer),213,890,262,927,36,48
250,4181,10,Cervus elaphus (Red deer),150,787,202,832,45,51
250,4181,15,Cervus elaphus (Red deer),140,694,189,740,46,49
250,4181,10,Cervus elaphus (Red deer),403,665,441,700,34,38
250,4181,10,Cervus elaphus (Red deer),223,837,269,874,37,45
250,4181,10,Cervus elaphus (Red deer),319,785,366,822,36,46
250,4181,10,Cervus elaphus (Red deer),374,828,413,872,44,38
250,4181,10,Cervus elaphus (Red deer),392,771,439,812,41,46
250,4181,10,Cervus elaphus (Red deer),301,714,347,759,44,46
250,4181,10,Cervus elaphus (Red deer),340,743,382,778,35,42
250,4181,10,Cervus elaphus (Red deer),356,782,393,812,29,37
250,4181,10,Cervus elaphus (Red deer),362,596,400,639,43,38
250,4181,10,Cervus elaphus (Red deer),346,716,381,751,35,35
250,4181,10,Cervus elaphus (Red deer),314,814,354,854,40,40
250,4181,10,Cervus elaphus (Red deer),372,736,409,770,33,37
250,4195,15,Cervus elaphus (Red deer),142,720,193,769,48,50
250,4195,10,Cervus elaphus (Red deer),362,626,401,666,40,39
250,4195,10,Cervus elaphus (Red deer),151,814,204,861,46,52
250,4195,10,Cervus elaphus (Red deer),402,694,441,729,35,39
250,4228,10,Cervus elaphus (Red deer),393,860,439,900,40,46
250,4228,10,Cervus elaphus (Red deer),153,874,209,918,44,55
250,4228,10,Cervus elaphus (Red deer),362,690,402,731,40,39
250,4228,15,Cervus elaphus (Red deer),146,786,196,831,45,49
250,4228,10,Cervus elaphus (Red deer),372,821,417,859,38,44
250,4228,10,Cervus elaphus (Red deer),300,803,352,850,46,51
250,4228,10,Cervus elaphus (Red deer),345,827,393,866,39,47
250,4228,10,Cervus elaphus (Red deer),402,756,442,793,36,40
250,4228,10,Cervus elaphus (Red deer),323,873,366,909,35,43
250,4228,10,Cervus elaphus (Red deer),357,871,394,900,29,36
250,4228,10,Cervus elaphus (Red deer),319,897,362,931,33,43
250,4242,10,Cervus elaphus (Red deer),159,900,209,935,34,50
250,4242,10,Cervus elaphus (Red deer),404,782,442,817,35,38
250,4242,10,Cervus elaphus (Red deer),363,716,403,757,40,39
250,4242,10,Cervus elaphus (Red deer),390,882,445,924,41,55
250,4242,15,Cervus elaphus (Red deer),150,811,198,855,44,47
250,4242,10,Cervus elaphus (Red deer),371,847,415,884,37,43
250,4242,10,Cervus elaphus (Red deer),301,831,351,876,44,49
250,4242,10,Cervus elaphus (Red deer),358,895,395,923,28,36
250,4242,10,Cervus elaphus (Red deer),344,861,382,893,31,37
250,4242,10,Cervus elaphus (Red deer),326,895,369,926,31,43
250,4249,15,Cervus elaphus (Red deer),150,821,200,868,46,50
250,4249,10,Cervus elaphus (Red deer),363,728,405,770,41,41
250,4249,10,Cervus elaphus (Red deer),404,794,443,829,35,39
250,4255,15,Cervus elaphus (Red deer),152,829,201,879,50,48
250,4255,15,Cervus elaphus (Red deer),362,739,403,780,40,40
250,4255,15,Cervus elaphus (Red deer),402,805,442,841,36,40
250,4255,15,Cervus elaphus (Red deer),302,849,353,896,46,50
250,4255,15,Cervus elaphus (Red deer),369,869,413,908,38,44
250,4255,15,Cervus elaphus (Red deer),338,873,394,915,41,55
250,4257,15,Cervus elaphus (Red deer),151,834,199,883,49,48
250,4257,10,Cervus elaphus (Red deer),362,743,403,784,40,41
250,4257,10,Cervus elaphus (Red deer),369,873,415,910,37,45
250,4257,10,Cervus elaphus (Red deer),402,808,443,845,36,40
250,4257,10,Cervus elaphus (Red deer),301,855,353,901,46,52
250,4257,10,Cervus elaphus (Red deer),338,879,392,918,39,53
250,4261,15,Cervus elaphus (Red deer),151,844,202,891,46,51
250,4261,10,Cervus elaphus (Red deer),345,891,388,923,31,42
250,4261,10,Cervus elaphus (Red deer),370,880,418,920,39,48
250,4261,10,Cervus elaphus (Red deer),364,751,403,792,40,39
250,4261,10,Cervus elaphus (Red deer),402,817,442,853,36,39
250,4261,10,Cervus elaphus (Red deer),299,861,357,910,49,58
250,4267,10,Cervus elaphus (Red deer),402,829,442,865,35,39
250,4267,10,Cervus elaphus (Red deer),363,762,405,804,42,42
250,4267,15,Cervus elaphus (Red deer),153,855,202,900,45,48
250,4267,10,Cervus elaphus (Red deer),371,892,416,929,36,45
250,4267,10,Cervus elaphus (Red deer),304,873,357,919,45,52
250,4269,15,Cervus elaphus (Red deer),152,858,203,903,45,50
250,4269,10,Cervus elaphus (Red deer),305,875,356,921,45,51
250,4269,10,Cervus elaphus (Red deer),363,768,404,807,38,40
250,4269,10,Cervus elaphus (Red deer),403,832,442,868,36,39
250,4269,10,Cervus elaphus (Red deer),371,896,418,928,32,46
250,4279,15,Cervus elaphus (Red deer),155,873,204,918,44,49
250,4279,10,Cervus elaphus (Red deer),302,890,358,932,41,55
250,4279,10,Cervus elaphus (Red deer),338,894,387,931,37,48
250,4279,10,Cervus elaphus (Red deer),364,786,403,824,38,39
250,4279,10,Cervus elaphus (Red deer),403,849,443,885,36,40
250,4280,15,Cervus elaphus (Red deer),154,877,206,922,45,52
250,4280,15,Cervus elaphus (Red deer),363,788,403,828,39,39
250,4280,15,Cervus elaphus (Red deer),404,852,444,889,36,40
250,4280,15,Cervus elaphus (Red deer),302,893,362,933,40,59
250,4289,15,Cervus elaphus (Red deer),159,893,209,933,40,49
250,4289,10,Cervus elaphus (Red deer),402,869,443,905,36,41
250,4289,10,Cervus elaphus (Red deer),364,807,403,845,38,39
250,4301,10,Cervus elaphus (Red deer),401,891,445,927,36,43
250,4301,10,Cervus elaphus (Red deer),364,829,404,868,38,39
250,4314,10,Cervus elaphus (Red deer),364,852,404,891,39,39
250,6244,10,Cervus elaphus (Red deer),865,856,910,900,43,44
250,6260,10,Cervus elaphus (Red deer),906,894,952,930,36,46
250,6260,10,Cervus elaphus (Red deer),868,826,914,871,45,46
250,6263,10,Cervus elaphus (Red deer),906,889,952,926,36,45
250,6263,10,Cervus elaphus (Red deer),868,821,914,865,43,45
250,6286,10,Cervus elaphus (Red deer),916,828,960,866,38,44
250,6286,15,Cervus elaphus (Red deer),874,757,922,803,46,47
250,6287,10,Cervus elaphus (Red deer),875,756,922,801,44,46
250,6287,10,Cervus elaphus (Red deer),918,823,958,862,38,40
250,6287,10,Cervus elaphus (Red deer),881,895,929,931,35,48
250,6300,10,Cervus elaphus (Red deer),878,733,922,776,42,44
250,6300,10,Cervus elaphus (Red deer),918,802,962,840,38,43
250,6300,10,Cervus elaphus (Red deer),884,872,926,910,37,42
250,6314,10,Cervus elaphus (Red deer),922,775,968,814,39,46
250,6314,10,Cervus elaphus (Red deer),881,705,925,748,43,44
250,6314,10,Cervus elaphus (Red deer),850,849,902,893,43,51
250,6314,10,Cervus elaphus (Red deer),655,899,711,936,37,56
250,6314,10,Cervus elaphus (Red deer),811,821,869,874,52,58
250,6314,10,Cervus elaphus (Red deer),888,843,931,884,40,42
250,6314,10,Cervus elaphus (Red deer),826,892,880,931,38,54
250,6358,10,Cervus elaphus (Red deer),929,686,974,726,39,45
250,6358,10,Cervus elaphus (Red deer),861,765,910,806,40,49
250,6358,10,Cervus elaphus (Red deer),820,737,877,786,49,57
250,6358,10,Cervus elaphus (Red deer),888,615,932,659,44,44
250,6358,10,Cervus elaphus (Red deer),656,816,709,863,46,53
250,6358,10,Cervus elaphus (Red deer),838,814,883,851,37,44
250,6358,10,Cervus elaphus (Red deer),865,740,905,781,40,39
250,6358,15,Cervus elaphus (Red deer),655,699,706,756,57,51
250,6358,10,Cervus elaphus (Red deer),832,845,872,884,38,40
250,6358,10,Cervus elaphus (Red deer),893,759,936,799,39,42
250,6358,10,Cervus elaphus (Red deer),874,806,917,841,34,42
250,6368,10,Cervus elaphus (Red deer),863,714,909,762,48,46
250,6368,10,Cervus elaphus (Red deer),865,748,911,787,38,45
250,6368,15,Cervus elaphus (Red deer),657,680,705,735,54,47
250,6368,10,Cervus elaphus (Red deer),889,595,933,641,46,44
250,6368,10,Cervus elaphus (Red deer),660,793,713,841,47,53
250,6368,10,Cervus elaphus (Red deer),835,827,877,865,37,41
250,6368,10,Cervus elaphus (Red deer),821,713,882,768,55,61
250,6368,10,Cervus elaphus (Red deer),934,666,974,703,36,40
250,6368,10,Cervus elaphus (Red deer),874,812,918,858,45,44
250,6368,10,Cervus elaphus (Red deer),844,795,885,829,33,41
250,6368,10,Cervus elaphus (Red deer),896,739,938,778,38,41
250,6368,10,Cervus elaphus (Red deer),879,788,921,823,34,42
250,6384,15,Cervus elaphus (Red deer),660,648,705,702,54,45
250,6384,10,Cervus elaphus (Red deer),933,634,978,672,38,44
250,6384,10,Cervus elaphus (Red deer),893,559,939,606,46,45
250,6384,10,Cervus elaphus (Red deer),827,687,885,733,46,57
250,6384,10,Cervus elaphus (Red deer),661,762,715,810,48,54
250,6384,10,Cervus elaphus (Red deer),644,883,692,922,39,47
250,6384,10,Cervus elaphus (Red deer),879,756,924,792,35,44
250,6384,10,Cervus elaphus (Red deer),867,713,913,753,40,46
250,6384,10,Cervus elaphus (Red deer),836,792,876,833,40,39
250,6384,10,Cervus elaphus (Red deer),840,761,888,798,37,48
250,6384,10,Cervus elaphus (Red deer),871,774,925,827,52,53
250,6384,10,Cervus elaphus (Red deer),898,703,947,748,44,49
250,6393,15,Cervus elaphus (Red deer),662,632,703,681,48,41
250,6393,10,Cervus elaphus (Red deer),936,615,979,654,38,43
250,6393,10,Cervus elaphus (Red deer),895,541,940,586,45,45
250,6393,10,Cervus elaphus (Red deer),883,739,925,773,34,41
250,6393,10,Cervus elaphus (Red deer),650,865,694,902,37,44
250,6393,10,Cervus elaphus (Red deer),660,743,716,791,47,55
250,6393,10,Cervus elaphus (Red deer),873,670,912,710,40,38
250,6393,10,Cervus elaphus (Red deer),828,669,883,714,45,55
250,6393,10,Cervus elaphus (Red deer),847,746,888,780,33,40
250,6393,10,Cervus elaphus (Red deer),867,698,917,737,38,50
250,6393,10,Cervus elaphus (Red deer),902,688,946,728,40,44
250,6393,10,Cervus elaphus (Red deer),839,776,876,814,38,37
250,6405,10,Cervus elaphus (Red deer),839,747,888,793,46,49
250,6405,10,Cervus elaphus (Red deer),939,589,984,629,39,44
250,6405,10,Cervus elaphus (Red deer),830,644,888,691,47,57
250,6405,10,Cervus elaphus (Red deer),878,739,925,784,44,46
250,6405,10,Cervus elaphus (Red deer),649,842,693,882,39,43
250,6405,10,Cervus elaphus (Red deer),846,719,894,757,38,48
250,6405,15,Cervus elaphus (Red deer),664,603,710,658,55,46
250,6405,10,Cervus elaphus (Red deer),663,719,717,767,47,54
250,6405,10,Cervus elaphus (Red deer),896,515,942,561,46,46
250,6405,10,Cervus elaphus (Red deer),872,645,915,686,40,42
250,6405,10,Cervus elaphus (Red deer),903,660,951,702,41,48
250,6405,10,Cervus elaphus (Red deer),885,714,928,748,34,43
250,6405,10,Cervus elaphus (Red deer),873,679,910,712,32,36
250,6413,10,Cervus elaphus (Red deer),880,724,928,768,43,48
250,6413,15,Cervus elaphus (Red deer),665,591,707,641,50,41
250,6413,10,Cervus elaphus (Red deer),941,573,985,612,39,44
250,6413,10,Cervus elaphus (Red deer),648,826,689,863,37,41
250,6413,10,Cervus elaphus (Red deer),898,498,943,544,46,44
250,6413,10,Cervus elaphus (Red deer),672,859,712,892,32,39
250,6413,10,Cervus elaphus (Red deer),887,699,926,731,32,38
250,6413,10,Cervus elaphus (Red deer),831,628,888,674,45,56
250,6413,10,Cervus elaphus (Red deer),663,703,719,751,48,55
250,6413,10,Cervus elaphus (Red deer),904,646,951,687,40,47
250,6413,10,Cervus elaphus (Red deer),875,628,917,669,40,41
250,6413,10,Cervus elaphus (Red deer),849,705,891,739,33,41
250,6413,10,Cervus elaphus (Red deer),841,736,881,775,38,40
250,6413,10,Cervus elaphus (Red deer),874,662,911,696,34,36
250,6433,10,Cervus elaphus (Red deer),672,820,714,855,34,41
250,6433,15,Cervus elaphus (Red deer),668,545,709,597,51,41
250,6433,10,Cervus elaphus (Red deer),651,788,691,825,37,39
250,6433,10,Cervus elaphus (Red deer),885,686,929,725,39,43
250,6433,10,Cervus elaphus (Red deer),665,661,720,710,48,55
250,6433,10,Cervus elaphus (Red deer),836,588,888,636,48,52
250,6433,10,Cervus elaphus (Red deer),852,664,897,698,33,44
250,6433,10,Cervus elaphus (Red deer),944,532,988,569,37,43
250,6433,10,Cervus elaphus (Red deer),847,693,885,733,40,38
250,6433,10,Cervus elaphus (Red deer),881,588,925,631,43,43
250,6433,10,Cervus elaphus (Red deer),752,834,800,875,41,48
250,6433,10,Cervus elaphus (Red deer),902,454,947,501,46,45
250,6433,10,Cervus elaphus (Red deer),876,618,915,655,37,38
250,6433,10,Cervus elaphus (Red deer),890,658,931,692,33,41
250,6433,10,Cervus elaphus (Red deer),908,605,954,644,39,46
250,6473,10,Cervus elaphus (Red deer),881,525,932,567,41,50
250,6473,10,Cervus elaphus (Red deer),678,738,718,772,34,40
250,6473,10,Cervus elaphus (Red deer),655,702,697,741,38,41
250,6473,10,Cervus elaphus (Red deer),907,365,954,413,48,47
250,6473,10,Cervus elaphus (Red deer),669,577,722,624,47,53
250,6473,10,Cervus elaphus (Red deer),840,501,898,546,45,57
250,6473,10,Cervus elaphus (Red deer),885,499,926,539,39,40
250,6473,10,Cervus elaphus (Red deer),916,519,963,558,39,46
250,6473,10,Cervus elaphus (Red deer),850,610,888,650,39,37
250,6473,10,Cervus elaphus (Red deer),857,577,902,612,35,44
250,6473,10,Cervus elaphus (Red deer),951,442,997,482,40,46
250,6473,10,Cervus elaphus (Red deer),897,571,937,605,34,40
250,6523,10,Cervus elaphus (Red deer),917,249,966,298,49,48
250,6523,10,Cervus elaphus (Red deer),660,596,703,634,38,42
250,6523,10,Cervus elaphus (Red deer),900,491,943,532,40,42
250,6523,10,Cervus elaphus (Red deer),849,388,905,435,47,55
250,6523,10,Cervus elaphus (Red deer),674,468,729,516,48,55
250,6523,10,Cervus elaphus (Red deer),865,467,913,506,38,47
250,6523,10,Cervus elaphus (Red deer),924,406,970,449,42,46
250,6523,10,Cervus elaphus (Red deer),960,329,1007,369,40,47
250,6523,10,Cervus elaphus (Red deer),860,500,900,541,41,39
250,6523,10,Cervus elaphus (Red deer),891,421,932,458,36,41
250,6523,10,Cervus elaphus (Red deer),890,382,935,427,45,44
250,6523,10,Cervus elaphus (Red deer),682,633,719,664,30,36
250,6523,10,Cervus elaphus (Red deer),902,463,945,496,33,42
250,6523,10,Cervus elaphus (Red deer),771,654,810,691,37,39
250,6553,10,Cervus elaphus (Red deer),895,348,942,389,40,47
250,6553,10,Cervus elaphus (Red deer),905,426,945,465,38,39
250,6553,10,Cervus elaphus (Red deer),690,605,729,640,34,39
250,6553,10,Cervus elaphus (Red deer),675,399,733,451,51,57
250,6553,10,Cervus elaphus (Red deer),862,432,903,475,42,40
250,6553,10,Cervus elaphus (Red deer),921,179,971,228,49,49
250,6553,10,Cervus elaphus (Red deer),967,259,1015,301,41,48
250,6553,10,Cervus elaphus (Red deer),662,531,704,571,40,42
250,6553,10,Cervus elaphus (Red deer),853,320,910,365,44,57
250,6553,10,Cervus elaphus (Red deer),924,340,973,381,41,48
250,6553,10,Cervus elaphus (Red deer),685,569,724,600,30,38
250,6553,10,Cervus elaphus (Red deer),872,399,918,436,36,46
250,6553,10,Cervus elaphus (Red deer),901,318,940,356,38,38
250,6553,10,Cervus elaphus (Red deer),912,394,953,427,33,40
250,6593,10,Cervus elaphus (Red deer),901,254,949,298,44,48
250,6593,10,Cervus elaphus (Red deer),680,308,738,358,50,57
250,6593,10,Cervus elaphus (Red deer),938,244,988,285,41,49
250,6593,10,Cervus elaphus (Red deer),912,331,956,374,42,43
250,6593,10,Cervus elaphus (Red deer),860,223,922,272,48,61
250,6593,10,Cervus elaphus (Red deer),974,166,1022,206,40,48
250,6593,10,Cervus elaphus (Red deer),902,221,949,269,47,46
250,6593,10,Cervus elaphus (Red deer),869,339,915,385,45,45
250,6593,10,Cervus elaphus (Red deer),764,500,807,544,43,43
250,6593,10,Cervus elaphus (Red deer),690,479,731,515,35,41
250,6593,10,Cervus elaphus (Red deer),933,89,979,134,44,46
250,6593,15,Cervus elaphus (Red deer),686,177,727,227,50,41
250,6593,10,Cervus elaphus (Red deer),668,443,708,481,38,39
250,6593,10,Cervus elaphus (Red deer),877,308,925,346,38,47
250,6593,10,Cervus elaphus (Red deer),917,301,959,336,35,42
250,6606,10,Cervus elaphus (Red deer),941,214,989,255,41,48
250,6606,10,Cervus elaphus (Red deer),681,278,739,329,50,58
250,6606,10,Cervus elaphus (Red deer),904,226,951,267,41,46
250,6606,10,Cervus elaphus (Red deer),978,134,1023,175,41,44
250,6606,10,Cervus elaphus (Red deer),669,414,709,453,38,40
250,6606,10,Cervus elaphus (Red deer),906,192,950,235,43,44
250,6606,10,Cervus elaphus (Red deer),874,313,914,354,41,40
250,6606,10,Cervus elaphus (Red deer),878,277,928,316,39,49
250,6606,10,Cervus elaphus (Red deer),693,449,733,483,33,40
250,6606,10,Cervus elaphus (Red deer),862,193,921,241,48,59
250,6606,10,Cervus elaphus (Red deer),914,301,960,342,41,45
250,6606,10,Cervus elaphus (Red deer),765,474,804,514,39,38
250,6606,10,Cervus elaphus (Red deer),918,270,961,306,36,42
250,6638,10,Cervus elaphus (Red deer),876,233,923,278,44,47
250,6638,10,Cervus elaphus (Red deer),947,136,993,179,43,46
